"id","data.list.id","title","created","iso3","url"
42228,288687,"Afghanistan: Military 'hearts and minds' operations placing ordinary Afghans and aid workers at risk, confirms new report",2008-11-28,"afg","http://reliefweb.int/node/288687"
42417,334992,"Pauvreté des enfants et inégalités au Mali : Unissons-nous pour les « enfants au centre du développement au Mali »",2008-11-30,"mli","http://reliefweb.int/node/334992"
42606,289087,"Guatemala: UNCT Informe de situación no. 6 - Efectos provocados por la depresión tropical no. 16",2008-12-01,"gtm","http://reliefweb.int/node/289087"
42795,290490,"Development staff reported safe in Nigeria",2008-12-02,"nga","http://reliefweb.int/node/290490"
42984,289485,"UNICEF calls for end to forced recruitment of child soldiers in DRC ",2008-12-03,"cod","http://reliefweb.int/node/289485"
43173,289522,"Cholera in Zimbabwe: HELP urgently calls for donations",2008-12-04,"zwe","http://reliefweb.int/node/289522"
43362,289691,"Zimbabwe: OCHA Daily Cholera Update, 05 Dec 2008",2008-12-05,"zwe","http://reliefweb.int/node/289691"
43551,289967,"RD Congo/Goma : la majorité des députés provinciaux favorables à l'ouverture du dialogue entre le gouvernement et le CNDP",2008-12-09,"cod","http://reliefweb.int/node/289967"
43740,290223,"OPT: ""UNRWA financial crunch""",2008-12-10,"pse","http://reliefweb.int/node/290223"
43929,290202,"Proposals from the technical groups of the International Conference on Piracy around Somalia",2008-12-11,"som","http://reliefweb.int/node/290202"
44118,290522,"Multi Trust Fund supports southern Sudan's projects",2008-12-14,"sdn","http://reliefweb.int/node/290522"
44307,290697,"South Africa: Sleeping rough better than repatriation to Zimbabwe",2008-12-16,"zwe","http://reliefweb.int/node/290697"
44496,290973,"Jamaica: Dr. Chang hands over homes to Gustav victims",2008-12-17,"jam","http://reliefweb.int/node/290973"
44685,291156,"DR Congo: NGO calls on international leadership to protect children during ongoing military efforts against LRA rebels",2008-12-18,"cod","http://reliefweb.int/node/291156"
44874,291003,"Pakistan: Baluchistan Earthquake Emergency appeal No. MDRPK002 Operations update No. 2",2008-12-19,"pak","http://reliefweb.int/node/291003"
45063,291395,"Carter Center finds Côte d'Ivoire's voter identification and registration process progressing slowly",2008-12-22,"civ","http://reliefweb.int/node/291395"
45252,291507,"Afghanistan: Rights watchdog releases gloomy report",2008-12-23,"afg","http://reliefweb.int/node/291507"
45441,291680,"Iraq: Bomb in Baghdad kills 22, wounds 54 ",2008-12-27,"irq","http://reliefweb.int/node/291680"
45630,291966,"WARN Policy Brief: Transitional crisis in Guinea - Coup d'état: Its inevitability, legitimizing factors & lessons for Africa",2008-12-29,"gin","http://reliefweb.int/node/291966"
45819,292443,"DR Congo: Alan Doss responds to the CNDP's allegations against the FARDC and calls on all to keep the peace",2008-12-30,"cod","http://reliefweb.int/node/292443"
46008,322049,"Americas Zone: Appeal No. MAA42003 - Annual Report 2008",2008-12-31,"dom","http://reliefweb.int/node/322049"
